Location ID,Location,Value,Rank,Anomaly (1901-2000 base period),1901-2000 Mean
OR-057,Tillamook County,83.88,24,-16.99,100.87
OR-059,Umatilla County,19.62,52,-0.74,20.36
OR-061,Union County,29.27,70,0.55,28.72
OR-063,Wallowa County,26.96,62,-0.45,27.41
OR-065,Wasco County,15.39,17,-4.74,20.13
OR-067,Washington County,43.62,14,-12,55.62
OR-069,Wheeler County,13.4,29,-2.6,16
OR-071,Yamhill County,47.43,13,-13.3,60.73
PA-001,Adams County,68.48,125,26.19,42.29
PA-003,Allegheny County,61.32,125,22.96,38.36
PA-005,Armstrong County,65.54,125,23.35,42.19
PA-007,Beaver County,58.22,125,20.18,38.04
PA-009,Bedford County,63.8,125,25.68,38.12
PA-011,Berks County,73.02,125,28.75,44.27
PA-013,Blair County,65.06,125,25.45,39.61
PA-015,Bradford County,58.94,125,22.06,36.88
PA-017,Bucks County,67.11,125,21.61,45.5
PA-019,Butler County,58.28,125,17.59,40.69
PA-021,Cambria County,68.84,125,25.37,43.47
PA-023,Cameron County,57.99,125,16.76,41.23
PA-025,Carbon County,78,125,29.45,48.55
PA-027,Centre County,65.46,125,24.57,40.89
PA-029,Chester County,70.33,125,25.41,44.92
PA-031,Clarion County,57.3,125,14.17,43.13
PA-033,Clearfield County,63.88,125,21.73,42.15
PA-035,Clinton County,63.02,125,22.49,40.53
PA-037,Columbia County,68.95,124,26.47,42.48
PA-039,Crawford County,51.84,118,9.04,42.8
PA-041,Cumberland County,67.23,125,25.74,41.49
PA-043,Dauphin County,72.55,124,29.45,43.1
PA-045,Delaware County,66.83,125,22.55,44.28
PA-047,Elk County,58.67,125,15.67,43
PA-049,Erie County,51.77,118,8.82,42.95
PA-051,Fayette County,70.7,125,26.08,44.62
PA-053,Forest County,53.43,117,9.67,43.76
PA-055,Franklin County,64.93,125,24.47,40.46
PA-057,Fulton County,64.23,125,25.37,38.86
PA-059,Greene County,61.87,125,20.88,40.99
PA-061,Huntingdon County,63.84,125,24.53,39.31
PA-063,Indiana County,67.47,125,23.52,43.95
PA-065,Jefferson County,61.11,125,17.63,43.48
PA-067,Juniata County,64.33,125,22.74,41.59
PA-069,Lackawanna County,65.26,124,23.12,42.14
PA-071,Lancaster County,67.54,125,25.58,41.96
PA-073,Lawrence County,54.53,124,15.74,38.79
PA-075,Lebanon County,77.7,125,34.28,43.42
PA-077,Lehigh County,71.46,125,25.99,45.47
PA-079,Luzerne County,68.37,124,25.45,42.92
PA-081,Lycoming County,67.35,124,25.97,41.38
PA-083,McKean County,53.81,122,10.49,43.32
PA-085,Mercer County,53.05,123,12.24,40.81
PA-087,Mifflin County,63.94,125,23.09,40.85
PA-089,Monroe County,77.15,124,29.22,47.93
PA-091,Montgomery County,69.33,125,24.51,44.82
PA-093,Montour County,65.18,124,24.03,41.15
PA-095,Northampton County,69.36,124,23.59,45.77
PA-097,Northumberland County,65.61,124,24.2,41.41
PA-099,Perry County,68.06,125,25.43,42.63
PA-101,Philadelphia County,66.09,125,21.94,44.15
PA-103,Pike County,65.89,124,21.6,44.29
PA-105,Potter County,58.58,125,18.51,40.07
PA-107,Schuylkill County,78.06,125,31.53,46.53
PA-109,Snyder County,65.57,124,23.13,42.44
PA-111,Somerset County,71.42,125,27.93,43.49
PA-113,Sullivan County,68.94,124,25.01,43.93
PA-115,Susquehanna County,61.39,124,20.64,40.75
PA-117,Tioga County,57.08,124,20.73,36.35
PA-119,Union County,63.84,124,22.48,41.36
PA-121,Venango County,54.07,122,11.94,42.13
PA-123,Warren County,51.99,113,8.39,43.6
PA-125,Washington County,62.79,125,23.56,39.23
PA-127,Wayne County,59.31,124,16.68,42.63
PA-129,Westmoreland County,69.93,125,27.62,42.31
PA-131,Wyoming County,64.7,124,24.14,40.56
PA-133,York County,68.43,125,27.01,41.42
RI-001,Bristol County,62.27,123,17.53,44.74
RI-003,Kent County,64.34,123,18.42,45.92
RI-005,Newport County,60.08,123,16.88,43.2
RI-007,Providence County,66.02,125,19.69,46.33
RI-009,Washington County,59.9,123,16.06,43.84
SC-001,Abbeville County,62.44,120,14.54,47.9
SC-003,Aiken County,54.92,111,9.42,45.5
SC-005,Allendale County,53.26,107,6.91,46.35
SC-007,Anderson County,63.25,119,14.34,48.91
SC-009,Bamberg County,50.73,98,4.1,46.63
SC-011,Barnwell County,52.96,104,6.83,46.13
SC-013,Beaufort County,50.47,75,2.38,48.09
SC-015,Berkeley County,57.74,111,9.27,48.47
SC-017,Calhoun County,52.12,101,6.08,46.04
SC-019,Charleston County,55.49,107,7.09,48.4
SC-021,Cherokee County,52.53,86,3.61,48.92
SC-023,Chester County,52.41,109,6.33,46.08
SC-025,Chesterfield County,64.29,125,18.47,45.82
SC-027,Clarendon County,55.78,107,8.03,47.75
SC-029,Colleton County,54.44,106,6.77,47.67
SC-031,Darlington County,62.14,124,16.34,45.8
SC-033,Dillon County,61.58,123,15.79,45.79
SC-035,Dorchester County,54.99,106,7.27,47.72
SC-037,Edgefield County,54.05,112,8.28,45.77
SC-039,Fairfield County,51.57,108,6.07,45.5
SC-041,Florence County,55.23,110,8.17,47.06
SC-043,Georgetown County,59.94,110,10.44,49.5
SC-045,Greenville County,72,119,16.34,55.66
SC-047,Greenwood County,59.48,119,12.57,46.91
SC-049,Hampton County,54.67,106,7.59,47.08
SC-051,Horry County,64.12,123,15.29,48.83
SC-053,Jasper County,51.04,84,2.82,48.22
SC-055,Kershaw County,48.22,87,2.45,45.77
SC-057,Lancaster County,50.26,104,4.78,45.48
SC-059,Laurens County,59.06,117,11.19,47.87
SC-061,Lee County,56.78,116,10.51,46.27
SC-063,Lexington County,52.38,106,6.72,45.66
SC-065,McCormick County,56.94,118,10.33,46.61
SC-067,Marion County,58.62,116,11.33,47.29
SC-069,Marlboro County,62.64,124,16.77,45.87
SC-071,Newberry County,55.41,114,9.43,45.98
SC-073,Oconee County,79.88,121,19.02,60.86
SC-075,Orangeburg County,51.81,100,5.14,46.67
SC-077,Pickens County,78.19,121,19.37,58.82
SC-079,Richland County,52.57,107,7.28,45.29
SC-081,Saluda County,52.49,108,6.46,46.03
SC-083,Spartanburg County,64.63,118,13.38,51.25
SC-085,Sumter County,54.53,107,8.15,46.38
SC-087,Union County,55.08,107,7.1,47.98
SC-089,Williamsburg County,54.56,102,5.97,48.59
SC-091,York County,52.98,105,6.13,46.85
SD-003,Aurora County,24.96,94,3.55,21.41
SD-005,Beadle County,21.53,74,1.28,20.25
SD-007,Bennett County,27.12,123,8.8,18.32
SD-009,Bon Homme County,36.71,124,12.64,24.07
SD-011,Brookings County,32.65,122,9.56,23.09
SD-013,Brown County,20.27,59,0.14,20.13
SD-015,Brule County,24.31,103,4.21,20.1
SD-017,Buffalo County,22.61,95,3.75,18.86
SD-019,Butte County,20.39,108,4.88,15.51
SD-021,Campbell County,20.31,97,3.13,17.18
SD-023,Charles Mix County,31.97,119,9.55,22.42
SD-025,Clark County,21.97,63,0.16,21.81
SD-027,Clay County,38.91,124,13.49,25.42
SD-029,Codington County,23.7,67,0.83,22.87
SD-031,Corson County,19.24,92,2.36,16.88
SD-033,Custer County,24.93,119,7.11,17.82
SD-035,Davison County,26.58,102,4.84,21.74
SD-037,Day County,22.12,69,0.45,21.67
SD-039,Deuel County,29.22,109,5.38,23.84
SD-041,Dewey County,19.43,94,2.5,16.93
SD-043,Douglas County,29.84,114,7.48,22.36
SD-045,Edmunds County,18.86,64,-0.08,18.94
SD-047,Fall River County,21.72,116,5.08,16.64
SD-049,Faulk County,20.23,77,1.35,18.88
SD-051,Grant County,24.66,79,1.4,23.26
SD-053,Gregory County,30.26,119,8.54,21.72
SD-055,Haakon County,17.84,80,0.8,17.04
SD-057,Hamlin County,24.76,79,2.11,22.65
SD-059,Hand County,24.37,103,5.04,19.33
SD-061,Hanson County,27.97,110,5.77,22.2
SD-063,Harding County,17.17,96,2.6,14.57
SD-065,Hughes County,18.71,85,1.53,17.18
SD-067,Hutchinson County,34.42,121,10.83,23.59
SD-069,Hyde County,21.41,94,3.31,18.1
SD-071,Jackson County,21.37,103,4,17.37
SD-073,Jerauld County,22.75,82,1.98,20.77
SD-075,Jones County,19.15,86,1.77,17.38
SD-077,Kingsbury County,23.41,75,1.13,22.28
SD-079,Lake County,31.22,116,7.58,23.64
SD-081,Lawrence County,29.22,104,5.3,23.92
SD-083,Lincoln County,42.67,125,17.02,25.65
SD-085,Lyman County,23.04,107,4.73,18.31
SD-087,McCook County,33.14,120,9.28,23.86
SD-089,McPherson County,20.16,80,1.41,18.75
SD-091,Marshall County,22.7,80,1.6,21.1
SD-093,Meade County,21.44,106,4.52,16.92
SD-095,Mellette County,22.12,102,3.85,18.27
SD-097,Miner County,25.25,93,3.21,22.04
SD-099,Minnehaha County,37.52,124,12.46,25.06
SD-101,Moody County,35.52,123,11.6,23.92
SD-102,Oglala Lakota County,21.46,108,4.22,17.24
SD-103,Pennington County,22.84,109,4.91,17.93
SD-105,Perkins County,17.48,87,1.66,15.82
SD-107,Potter County,18.93,80,1.25,17.68
SD-109,Roberts County,23.39,77,1.38,22.01
SD-111,Sanborn County,23.77,92,2.69,21.08
SD-115,Spink County,20.89,73,0.9,19.99
SD-117,Stanley County,17.69,78,1.08,16.61
SD-119,Sully County,17.97,81,1.27,16.7
SD-121,Todd County,29.49,122,10.02,19.47
SD-123,Tripp County,24.95,110,4.9,20.05
SD-125,Turner County,38.4,124,13.29,25.11
SD-127,Union County,39.32,125,13.35,25.97
SD-129,Walworth County,20.93,95,2.96,17.97
SD-135,Yankton County,39.48,124,14.74,24.74
SD-137,Ziebach County,17.99,86,1.7,16.29
TN-001,Anderson County,63.69,112,11.59,52.1
TN-003,Bedford County,64.3,115,11.18,53.12
TN-005,Benton County,63.17,113,12.29,50.88
TN-007,Bledsoe County,78.03,125,22.01,56.02
TN-009,Blount County,66.52,118,12.74,53.78
TN-011,Bradley County,72.88,125,20.5,52.38
TN-013,Campbell County,64.48,117,12.87,51.61
TN-015,Cannon County,68.98,122,14.88,54.1
TN-017,Carroll County,69.27,121,18.33,50.94
TN-019,Carter County,63.28,123,15.73,47.55
TN-021,Cheatham County,57.15,108,8.16,48.99
TN-023,Chester County,74.75,125,23.12,51.63
TN-025,Claiborne County,62.24,119,11.96,50.28
TN-027,Clay County,73.29,125,20.81,52.48
TN-029,Cocke County,57.44,114,9.58,47.86
TN-031,Coffee County,71.79,124,17.42,54.37
TN-033,Crockett County,72.24,124,22.1,50.14
TN-035,Cumberland County,76.3,125,21.28,55.02
TN-037,Davidson County,59.94,116,11.53,48.41
TN-039,Decatur County,68.65,123,16.42,52.23
TN-041,DeKalb County,69.39,124,16.15,53.24
TN-043,Dickson County,59.15,109,8.94,50.21
TN-045,Dyer County,64.76,119,16.27,48.49
TN-047,Fayette County,69.21,121,17.13,52.08
TN-049,Fentress County,72.02,125,18.96,53.06
TN-051,Franklin County,77.55,125,23.03,54.52
TN-053,Gibson County,68.06,120,17.71,50.35
TN-055,Giles County,62.91,106,8.88,54.03
TN-057,Grainger County,58.21,119,10.58,47.63
TN-059,Greene County,56.56,123,12.42,44.14
TN-061,Grundy County,77.59,125,20.72,56.87
TN-063,Hamblen County,53.62,115,8.31,45.31
TN-065,Hamilton County,73.88,123,19.31,54.57
TN-067,Hancock County,60.48,121,12.05,48.43
TN-069,Hardeman County,73.59,124,21.09,52.5
TN-071,Hardin County,66.53,115,14.29,52.24
TN-073,Hawkins County,57.31,121,11.43,45.88
TN-075,Haywood County,69.39,124,18.72,50.67
TN-077,Henderson County,72.86,125,21.31,51.55
TN-079,Henry County,58.33,101,8.14,50.19
TN-081,Hickman County,65.09,117,13.17,51.92
TN-083,Houston County,63.55,114,13.21,50.34
TN-085,Humphreys County,64.8,118,13.39,51.41
TN-087,Jackson County,72.24,125,18.95,53.29
TN-089,Jefferson County,55.94,119,10.11,45.83
TN-091,Johnson County,64.02,124,15.08,48.94
TN-093,Knox County,62.59,119,13.33,49.26
TN-095,Lake County,58.58,110,10.3,48.28
TN-097,Lauderdale County,68.3,124,18.99,49.31
TN-099,Lawrence County,65.68,112,11.27,54.41
TN-101,Lewis County,67.5,116,14.3,53.2
TN-103,Lincoln County,68.47,118,14.09,54.38
TN-105,Loudon County,65.41,120,13.76,51.65
TN-107,McMinn County,75.47,125,22.78,52.69
TN-109,McNairy County,72.08,125,19.92,52.16
TN-111,Macon County,69.08,123,16.38,52.7
TN-113,Madison County,77.49,125,26.25,51.24
TN-115,Marion County,77.23,124,20.5,56.73
TN-117,Marshall County,62.42,113,9.64,52.78
TN-119,Maury County,61.61,107,10.06,51.55
TN-121,Meigs County,75.24,125,21.61,53.63
TN-123,Monroe County,74.16,124,18.5,55.66
TN-125,Montgomery County,61.52,117,12.64,48.88
TN-127,Moore County,71.96,122,17.45,54.51
TN-129,Morgan County,70.01,122,16.99,53.02
TN-131,Obion County,59.01,106,9.4,49.61
TN-133,Overton County,76.46,125,22.87,53.59
TN-135,Perry County,69.86,123,17.05,52.81
TN-137,Pickett County,71.01,125,18.62,52.39
TN-139,Polk County,76.61,125,22.02,54.59
TN-141,Putnam County,77.1,125,22.56,54.54
TN-143,Rhea County,76.91,125,21.59,55.32
TN-145,Roane County,67.66,120,15.3,52.36
TN-147,Robertson County,60.11,114,11.16,48.95
TN-149,Rutherford County,63.99,118,12.93,51.06
TN-151,Scott County,68.89,123,16.29,52.6
TN-153,Sequatchie County,77.55,124,20.29,57.26
TN-155,Sevier County,68.77,124,14.3,54.47
TN-157,Shelby County,66.64,120,15.95,50.69
TN-159,Smith County,66.52,123,13.7,52.82
TN-161,Stewart County,61.79,112,12,49.79
TN-163,Sullivan County,55.89,122,12,43.89
TN-165,Sumner County,63,118,12.88,50.12
TN-167,Tipton County,68.46,123,18.34,50.12
TN-169,Trousdale County,65.57,120,13.74,51.83
TN-171,Unicoi County,64.78,125,16.05,48.73
TN-173,Union County,59.62,113,10.21,49.41
TN-175,Van Buren County,75.28,125,20.64,54.64
TN-177,Warren County,71.41,124,17.64,53.77
TN-179,Washington County,57.03,124,12.9,44.13
TN-181,Wayne County,66.17,112,12.15,54.02
TN-183,Weakley County,57.94,98,7.44,50.5
TN-185,White County,77.24,125,22.95,54.29
TN-187,Williamson County,60.2,111,10.16,50.04
TN-189,Wilson County,64.67,117,13.13,51.54
TX-001,Anderson County,46.57,92,5.01,41.56
TX-003,Andrews County,17.05,88,2.39,14.66
TX-005,Angelina County,68.56,121,19.96,48.6
TX-007,Aransas County,49.45,116,15.7,33.75
TX-009,Archer County,36.45,114,8.77,27.68
TX-011,Armstrong County,17.95,44,-2.93,20.88
TX-013,Atascosa County,31.74,95,5.08,26.66
TX-015,Austin County,48.84,94,7.79,41.05
TX-017,Bailey County,17.4,66,-0.03,17.43
TX-019,Bandera County,38.67,106,8.79,29.88
TX-021,Bastrop County,41.56,90,6.49,35.07
TX-023,Baylor County,33.61,114,8.06,25.55
TX-025,Bee County,36.44,98,6.26,30.18
TX-027,Bell County,37.2,85,4.19,33.01
TX-029,Bexar County,34.85,91,5.15,29.7
TX-031,Blanco County,35.89,93,4.83,31.06
TX-033,Borden County,20.29,79,1.45,18.84
TX-035,Bosque County,42.17,115,9.95,32.22
TX-037,Bowie County,61.82,117,14.12,47.7
TX-039,Brazoria County,59.18,110,13.81,45.37
TX-041,Brazos County,51.48,115,11.95,39.53
TX-043,Brewster County,13.11,67,0.03,13.08
TX-045,Briscoe County,21.9,77,1.01,20.89
TX-047,Brooks County,34.08,117,10.34,23.74
TX-049,Brown County,31.68,93,4.9,26.78
TX-051,Burleson County,45.62,96,8.03,37.59
TX-053,Burnet County,39.03,107,8.79,30.24
TX-055,Caldwell County,37.22,82,3.78,33.44
TX-057,Calhoun County,44.78,96,6.9,37.88
TX-059,Callahan County,36.67,114,10.86,25.81
TX-061,Cameron County,29,96,4.18,24.82
TX-063,Camp County,59.29,116,14.77,44.52
TX-065,Carson County,18.1,46,-2.57,20.67
TX-067,Cass County,63.86,116,16.5,47.36
TX-069,Castro County,18.58,68,-0.04,18.62
TX-071,Chambers County,72.29,117,22.68,49.61
TX-073,Cherokee County,57.89,111,13.41,44.48
TX-075,Childress County,25.95,97,3.38,22.57
TX-077,Clay County,39.86,117,9.82,30.04
TX-079,Cochran County,17.22,65,-0.26,17.48
TX-081,Coke County,29.55,111,7.6,21.95
TX-083,Coleman County,31.21,96,5.31,25.9
TX-085,Collin County,54.61,121,16.58,38.03
TX-087,Collingsworth County,23.15,61,-0.09,23.24
TX-089,Colorado County,47.08,89,6.61,40.47
TX-091,Comal County,33.46,69,0.92,32.54
TX-093,Comanche County,35.32,102,7.06,28.26
TX-095,Concho County,36.37,122,12.35,24.02
TX-097,Cooke County,39.87,86,4.28,35.59
TX-099,Coryell County,39.25,102,7.67,31.58
TX-101,Cottle County,25.5,95,3.1,22.4
TX-103,Crane County,15.43,89,2.31,13.12
TX-105,Crockett County,22.87,102,4.79,18.08
TX-107,Crosby County,22.7,86,2.39,20.31
TX-109,Culberson County,9.7,37,-2.2,11.9
TX-111,Dallam County,14.92,50,-1.69,16.61
TX-113,Dallas County,52.36,122,15.91,36.45
TX-115,Dawson County,19.58,85,2.18,17.4
TX-117,Deaf Smith County,15.85,42,-2.46,18.31
TX-119,Delta County,60.91,119,17.81,43.1
TX-121,Denton County,47.55,115,12.61,34.94
TX-123,DeWitt County,34.04,64,-0.56,34.6
TX-125,Dickens County,25.98,97,4.41,21.57
TX-127,Dimmit County,24.54,87,3.43,21.11
TX-129,Donley County,22.4,69,0.45,21.95
TX-131,Duval County,31.25,109,7.52,23.73
TX-133,Eastland County,38.95,117,11.37,27.58
TX-135,Ector County,16.83,97,3.03,13.8
TX-137,Edwards County,33.2,115,9.66,23.54
TX-139,Ellis County,51.39,119,14.92,36.47
TX-141,El Paso County,8.91,66,0.12,8.79
TX-143,Erath County,41.37,116,11.66,29.71
TX-145,Falls County,40.87,92,5.85,35.02
TX-147,Fannin County,61.51,123,20.37,41.14
TX-149,Fayette County,43.08,88,5.63,37.45
TX-151,Fisher County,27.22,101,5.27,21.95
TX-153,Floyd County,21.07,76,0.4,20.67
TX-155,Foard County,26.9,90,2.65,24.25
TX-157,Fort Bend County,51.02,94,6.87,44.15
TX-159,Franklin County,58.33,115,14.32,44.01
TX-161,Freestone County,47.43,102,8.4,39.03
TX-163,Frio County,29.7,96,5.52,24.18
TX-165,Gaines County,16.91,72,0.96,15.95
TX-167,Galveston County,62.33,108,15.16,47.17
TX-169,Garza County,22.42,89,2.91,19.51
TX-171,Gillespie County,34.57,97,5.52,29.05
TX-173,Glasscock County,21.07,92,3.35,17.72
TX-175,Goliad County,37.42,87,4.22,33.2
TX-177,Gonzales County,34.85,68,1.05,33.8
TX-179,Gray County,21.89,62,-0.28,22.17
TX-181,Grayson County,49.49,111,11.24,38.25
TX-183,Gregg County,59.74,115,14.65,45.09
TX-185,Grimes County,57.76,118,15.89,41.87
TX-187,Guadalupe County,33.21,71,1.36,31.85
TX-189,Hale County,16.68,39,-2.71,19.39
TX-191,Hall County,23.86,89,2.67,21.19
TX-193,Hamilton County,35.94,94,6.04,29.9
TX-195,Hansford County,22.82,106,3.76,19.06
TX-197,Hardeman County,26.99,88,2.53,24.46
TX-199,Hardin County,79.74,124,27.37,52.37
TX-201,Harris County,60.23,107,13.76,46.47
TX-203,Harrison County,63.71,117,16.55,47.16
TX-205,Hartley County,15.97,56,-1.37,17.34
TX-207,Haskell County,36.26,120,12.18,24.08
TX-209,Hays County,37.24,85,4.23,33.01
TX-211,Hemphill County,25.56,94,3.05,22.51
TX-213,Henderson County,52.45,113,11.47,40.98
TX-215,Hidalgo County,30.19,114,7.42,22.77
TX-217,Hill County,46.59,116,11.76,34.83
TX-219,Hockley County,17.53,61,-0.67,18.2
TX-221,Hood County,44.14,119,13.03,31.11
TX-223,Hopkins County,56.54,115,13.78,42.76
TX-225,Houston County,60.54,118,16.36,44.18
TX-227,Howard County,20.11,79,1.58,18.53
TX-229,Hudspeth County,9.15,42,-1.15,10.3
TX-231,Hunt County,56.01,120,15.47,40.54
TX-233,Hutchinson County,18.15,49,-1.27,19.42
TX-235,Irion County,27.29,111,7.32,19.97
TX-237,Jack County,37.51,107,7.49,30.02
TX-239,Jackson County,42.34,81,2.54,39.8
TX-241,Jasper County,81.02,124,26.92,54.1
TX-243,Jeff Davis County,13.41,53,-1.35,14.76
TX-245,Jefferson County,80.91,122,28.61,52.3
TX-247,Jim Hogg County,29.45,111,7.61,21.84
TX-249,Jim Wells County,32.47,106,6.14,26.33
TX-251,Johnson County,47.24,119,13.72,33.52
TX-253,Jones County,33.63,115,10.12,23.51
TX-255,Karnes County,37.2,98,7.01,30.19
TX-257,Kaufman County,48.31,110,8.94,39.37
TX-259,Kendall County,35.55,87,4.31,31.24
TX-261,Kenedy County,31.47,102,5.91,25.56
TX-263,Kent County,25.43,99,4.66,20.77
TX-265,Kerr County,35.34,103,6.73,28.61
TX-267,Kimble County,32.84,111,7.12,25.72
TX-269,King County,24.29,81,1.67,22.62
TX-271,Kinney County,28.57,102,7.06,21.51
TX-273,Kleberg County,32.04,96,5.22,26.82
TX-275,Knox County,29.04,97,4.99,24.05
TX-277,Lamar County,62.77,122,18.48,44.29
TX-279,Lamb County,16.56,51,-1.86,18.42
TX-281,Lampasas County,41.79,118,12.3,29.49
TX-283,La Salle County,24.66,83,2.51,22.15
TX-285,Lavaca County,38.95,71,1.27,37.68
TX-287,Lee County,44.16,97,7.93,36.23
TX-289,Leon County,55.74,119,15.06,40.68
TX-291,Liberty County,71.3,118,21.71,49.59
TX-293,Limestone County,45.78,103,8.44,37.34
TX-295,Lipscomb County,29.41,118,7.53,21.88
TX-297,Live Oak County,33,97,6.1,26.9
TX-299,Llano County,35.34,105,6.96,28.38
TX-301,Loving County,12.52,75,1.01,11.51
TX-303,Lubbock County,17.15,54,-1.76,18.91
TX-305,Lynn County,21.97,90,3.43,18.54
TX-307,McCulloch County,34.71,114,9.07,25.64
TX-309,McLennan County,38.7,89,5,33.7
TX-311,McMullen County,29.18,92,5.3,23.88
TX-313,Madison County,61.39,125,20.02,41.37
TX-315,Marion County,62.1,116,15.06,47.04
TX-317,Martin County,17.12,69,0.5,16.62
TX-319,Mason County,35.9,115,9.2,26.7
TX-321,Matagorda County,52.44,104,10.16,42.28
TX-323,Maverick County,22.34,83,2.04,20.3
TX-325,Medina County,39.64,116,12.08,27.56
TX-327,Menard County,36.35,117,11.07,25.28
TX-329,Midland County,17.88,87,2.49,15.39
TX-331,Milam County,41.39,95,6.47,34.92
TX-333,Mills County,37.02,114,8.95,28.07
TX-335,Mitchell County,25.53,105,5.03,20.5
TX-337,Montague County,40.14,106,7.73,32.41
TX-339,Montgomery County,64.77,117,18.87,45.9
TX-341,Moore County,15.5,31,-3.03,18.53
TX-343,Morris County,61.38,116,15.48,45.9
TX-345,Motley County,23.29,84,1.87,21.42
TX-347,Nacogdoches County,63.23,113,15.65,47.58
TX-349,Navarro County,48.45,112,10.83,37.62
TX-351,Newton County,77.16,122,21.75,55.41
TX-353,Nolan County,31.9,112,8.87,23.03
TX-355,Nueces County,36.6,102,7.9,28.7
TX-357,Ochiltree County,26.64,114,6.17,20.47
TX-359,Oldham County,14.74,33,-2.98,17.72
TX-361,Orange County,77.86,121,22.96,54.9
TX-363,Palo Pinto County,39.8,117,10.4,29.4
TX-365,Panola County,67.32,121,19.66,47.66
TX-367,Parker County,41.38,114,9.59,31.79
TX-369,Parmer County,17.72,70,0,17.72
TX-371,Pecos County,15.18,86,1.77,13.41
TX-373,Polk County,75.25,124,25.51,49.74
TX-375,Potter County,15.03,27,-3.95,18.98
TX-377,Presidio County,11.9,48,-1.42,13.32
TX-379,Rains County,52.1,112,10.98,41.12
TX-381,Randall County,15.76,33,-3.88,19.64
TX-383,Reagan County,22.92,109,5.45,17.47
TX-385,Real County,36.36,111,9.33,27.03
TX-387,Red River County,62.85,119,16.57,46.28
TX-389,Reeves County,12.85,86,1.37,11.48
TX-391,Refugio County,45.57,109,11.85,33.72
TX-393,Roberts County,22.62,83,1.66,20.96
TX-395,Robertson County,46.65,107,9.1,37.55
TX-397,Rockwall County,48.05,108,9.01,39.04
TX-399,Runnels County,33.2,110,9.42,23.78
TX-401,Rusk County,60.9,117,15.24,45.66
TX-403,Sabine County,72.65,121,20.62,52.03
TX-405,San Augustine County,72.17,124,21.52,50.65
TX-407,San Jacinto County,70.96,122,23.21,47.75
TX-409,San Patricio County,40.21,105,9.62,30.59
TX-411,San Saba County,38.94,121,11.32,27.62
TX-413,Schleicher County,34.23,117,12.23,22
TX-415,Scurry County,24.22,92,3.68,20.54
TX-417,Shackelford County,37.84,115,12.31,25.53
TX-419,Shelby County,72.55,125,23.43,49.12
TX-421,Sherman County,15.92,45,-1.9,17.82
TX-423,Smith County,57.08,115,13.67,43.41
TX-425,Somervell County,50.19,123,18.95,31.24
TX-427,Starr County,27.19,114,7.05,20.14
TX-429,Stephens County,38.92,117,12.12,26.8
TX-431,Sterling County,25.13,105,5.05,20.08
TX-433,Stonewall County,28.87,106,6.58,22.29
TX-435,Sutton County,31.56,112,9.07,22.49
TX-437,Swisher County,18.53,54,-1.33,19.86
TX-439,Tarrant County,47.46,120,13.95,33.51
TX-441,Taylor County,34.91,117,10.81,24.1
TX-443,Terrell County,15.23,84,1.62,13.61
TX-445,Terry County,19.04,79,1.63,17.41
TX-447,Throckmorton County,36.99,118,10.96,26.03
TX-449,Titus County,59.41,116,14.26,45.15
TX-451,Tom Green County,31.74,113,9.84,21.9
TX-453,Travis County,39.61,98,6.87,32.74
TX-455,Trinity County,67.46,124,20.68,46.78
TX-457,Tyler County,83.67,125,31.52,52.15
TX-459,Upshur County,59.81,116,15.31,44.5
TX-461,Upton County,17.29,85,2.27,15.02
TX-463,Uvalde County,32.69,105,7.26,25.43
TX-465,Val Verde County,23.34,105,5.32,18.02
TX-467,Van Zandt County,49.55,109,8.23,41.32
TX-469,Victoria County,38.05,71,1.46,36.59
TX-471,Walker County,65.34,123,21.43,43.91
TX-473,Waller County,53.81,104,11.64,42.17
TX-475,Ward County,12.4,76,0.84,11.56
TX-477,Washington County,49.81,106,10.79,39.02
TX-479,Webb County,24.94,96,4.37,20.57
TX-481,Wharton County,42.39,69,0.89,41.5
TX-483,Wheeler County,21.85,53,-1.52,23.37
TX-485,Wichita County,35.34,104,7.18,28.16
TX-487,Wilbarger County,29.23,87,3.24,25.99
TX-489,Willacy County,29.96,103,4.93,25.03
TX-491,Williamson County,38.79,93,5.78,33.01
TX-493,Wilson County,34.84,91,5,29.84
TX-495,Winkler County,13.66,76,1.29,12.37
TX-497,Wise County,36.55,84,4.27,32.28
TX-499,Wood County,55.48,116,13.06,42.42
TX-501,Yoakum County,15.81,54,-0.98,16.79
TX-503,Young County,37.79,118,10.09,27.7
TX-505,Zapata County,23.02,98,4.13,18.89
TX-507,Zavala County,25.7,90,3.53,22.17
UT-001,Beaver County,13.29,80,0.69,12.6
UT-003,Box Elder County,10.05,40,-1.97,12.02
UT-005,Cache County,22.4,23,-5.53,27.93
UT-007,Carbon County,12.42,35,-2.32,14.74
UT-009,Daggett County,10.69,9,-4.42,15.11
UT-011,Davis County,19.78,22,-5.55,25.33
UT-013,Duchesne County,13.52,15,-4.24,17.76
UT-015,Emery County,8.27,44,-1.14,9.41
UT-017,Garfield County,10.99,36,-2.05,13.04
UT-019,Grand County,10.47,44,-1.45,11.92
UT-021,Iron County,13.89,56,-0.69,14.58
UT-023,Juab County,10.54,45,-1.18,11.72
UT-025,Kane County,11.25,58,-0.92,12.17
UT-027,Millard County,10.21,72,0.34,9.87
UT-029,Morgan County,21.12,27,-4.9,26.02
UT-031,Piute County,16.35,64,-0.64,16.99
